01 SCDCTB_AD_202010161719.txt  2020101617192020101520201015                                                                                                                                                                                                                                                                                                                                                                                    
02 577 BR SAO 0001INV0    000739062020101520201025BRL00000000000022000001000000000000000000220C51401001            SS4900                            0365747                  57505114            P000135PLANETA AZUL TURISMO LTDA                                                                                                                                                                                                             
02 577 BR SAO 0001INV0    000739072020101520201025BRL00000000000938800001000000000000000009388C21201001                                              0365750                  57505733            P000136HARABELLO PASS TURISMO E EVENT                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739072020101520201025BRL00000000000938800001000000000000000009388D21501010                                              0365750                  57505733            P000137HARABELLO PASS TURISMO E EVENT                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739082020101520201025BRL00000000001550100001000000000000000015501C21201001                                              0365753                  57506540            P000138FLYTOUR BUSINESS TVL VIAG TUR                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739082020101520201025BRL00000000001593900001000000000000000015939D21501010                                              0365753                  57506540            P000139FLYTOUR BUSINESS TVL VIAG TUR                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739082020101520201025BRL00000000000043800001000000000000000000438C51401001            SS4900                            0365753                  57506540            P000140FLYTOUR BUSINESS TVL VIAG TUR                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739092020101520201025BRL00000000000778000001000000000000000007780C21201001                                              0365757                  57507030            P000141FRED TOUR AG VIAG TUR LTDA                                                                                                                                                                                                            
02 577 BR SAO 0001INV0    000739092020101520201025BRL00000000000800000001000000000000000008000D21501010                                              0365757                  57507030            P000142FRED TOUR AG VIAG TUR LTDA                                                                                                                                                                                                            
02 577 BR SAO 0001INV0    000739092020101520201025BRL00000000000022000001000000000000000000220C51401001            SS4900                            0365757                  57507030            P000143FRED TOUR AG VIAG TUR LTDA                                                                                                                                                                                                            
02 577 BR SAO 0001INV0    000739102020101520201025BRL00000000035892700001000000000000000358927C21201001                                              0365769                  57509524            P000144HIGH LIGHT VIAGENS E TURISMO P                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739102020101520201025BRL00000000028542300001000000000000000285423D21501010                                              0365769                  57509524            P000145HIGH LIGHT VIAGENS E TURISMO P                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739102020101520201025BRL00000000000784800001000000000000000007848C51401001            SS4900                            0365769                  57509524            P000146HIGH LIGHT VIAGENS E TURISMO P                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739102020101520201025BRL00000000008135200001000000000000000081352D51401003            SS4900                            0365769                  57509524            P000147HIGH LIGHT VIAGENS E TURISMO P                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739112020101520201025BRL00000000000663100001000000000000000006631C21201001                                              0365778                  57510784            P000148KONTIK FRANSTUR VIAGENS TURISM                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739112020101520201025BRL00000000000681900001000000000000000006819D21501010                                              0365778                  57510784            P000149KONTIK FRANSTUR VIAGENS TURISM                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739112020101520201025BRL00000000000018800001000000000000000000188C51401001            SS4900                            0365778                  57510784            P000150KONTIK FRANSTUR VIAGENS TURISM                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739122020101520201025BRL00000000071951400001000000000000000719514C11299099                                              0365780                  57511333            P000151SALTUR SAO LUIZ TURISMO LTDA                                                                                                                                                                                                          
02 577 BR SAO 0001INV0    000739122020101520201025BRL00000000084697400001000000000000000846974C21201001                                              0365780                  57511333            P000152SALTUR SAO LUIZ TURISMO LTDA                                                                                                                                                                                                          
02 577 BR SAO 0001INV0    000739122020101520201025BRL00000000160659200001000000000000001606592D21501010                                              0365780                  57511333            P000153SALTUR SAO LUIZ TURISMO LTDA                                                                                                                                                                                                          
02 577 BR SAO 0001INV0    000739122020101520201025BRL00000000004010400001000000000000000040104C51401001            SS4900                            0365780                  57511333            P000154SALTUR SAO LUIZ TURISMO LTDA                                                                                                                                                                                                          
02 577 BR SAO 0001INV0    000739132020101520201025BRL00000000003851300001000000000000000038513C21201001                                              0365788                  57512711            P000155JI-PARANA TURISMO LTDA EPP                                                                                                                                                                                                            
02 577 BR SAO 0001INV0    000739132020101520201025BRL00000000003937600001000000000000000039376D21501010                                              0365788                  57512711            P000156JI-PARANA TURISMO LTDA EPP                                                                                                                                                                                                            
02 577 BR SAO 0001INV0    000739132020101520201025BRL00000000000086300001000000000000000000863C51401001            SS4900                            0365788                  57512711            P000157JI-PARANA TURISMO LTDA EPP                                                                                                                                                                                                            
02 577 BR SAO 0001INV0    000739142020101520201025BRL00000000013797200001000000000000000137972C21201001                                              0365791                  57513304            P000158AG. TORRES PASS. TUR. LTDA                                                                                                                                                                                                            
02 577 BR SAO 0001INV0    000739142020101520201025BRL00000000014187400001000000000000000141874D21501010                                              0365791                  57513304            P000159AG. TORRES PASS. TUR. LTDA                                                                                                                                                                                                            
02 577 BR SAO 0001INV0    000739142020101520201025BRL00000000000390200001000000000000000003902C51401001            SS4900                            0365791                  57513304            P000160AG. TORRES PASS. TUR. LTDA                                                                                                                                                                                                            
02 577 BR SAO 0001INV0    000739152020101520201025BRL00000000000389000001000000000000000003890C21201001                                              0365813                  57516771            P000161VERMARI VIAGENS E TURISMO                                                                                                                                                                                                             
02 577 BR SAO 0001INV0    000739152020101520201025BRL00000000000400000001000000000000000004000D21501010                                              0365813                  57516771            P000162VERMARI VIAGENS E TURISMO                                                                                                                                                                                                             
02 577 BR SAO 0001INV0    000739152020101520201025BRL00000000000011000001000000000000000000110C51401001            SS4900                            0365813                  57516771            P000163VERMARI VIAGENS E TURISMO                                                                                                                                                                                                             
02 577 BR SAO 0001INV0    000739162020101520201025BRL00000000000405500001000000000000000004055C21201001                                              0365829                  57536010            P000164PARADISE TURISMO E PASSAGENS L                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739162020101520201025BRL00000000000417000001000000000000000004170D21501010                                              0365829                  57536010            P000165PARADISE TURISMO E PASSAGENS L                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739162020101520201025BRL00000000000011500001000000000000000000115C51401001            SS4900                            0365829                  57536010            P000166PARADISE TURISMO E PASSAGENS L                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739172020101520201025BRL00000000009313700001000000000000000093137C11299099                                              0365852                  12300014            P000167TP TURISMO LTDA-ME                                                                                                                                                                                                                    
02 577 BR SAO 0001INV0    000739172020101520201025BRL00000000005013100001000000000000000050131C21201001                                              0365852                  12300014            P000168TP TURISMO LTDA-ME                                                                                                                                                                                                                    
02 577 BR SAO 0001INV0    000739172020101520201025BRL00000000014704400001000000000000000147044D21501010                                              0365852                  12300014            P000169TP TURISMO LTDA-ME                                                                                                                                                                                                                    
02 577 BR SAO 0001INV0    000739172020101520201025BRL00000000000377600001000000000000000003776C51401001            SS4900                            0365852                  12300014            P000170TP TURISMO LTDA-ME                                                                                                                                                                                                                    
02 577 BR SAO 0001INV0    000739182020101520201025BRL00000000007226600001000000000000000072266C11299099                                              0365864                  01100052            P000171ESFERATUR PASSAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739182020101520201025BRL00000000017392600001000000000000000173926C21201001                                              0365864                  01100052            P000172ESFERATUR PASSAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739182020101520201025BRL00000000019179900001000000000000000191799D21501010                                              0365864                  01100052            P000173ESFERATUR PASSAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739182020101520201025BRL00000000000285500001000000000000000002855C51401001            SS4900                            0365864                  01100052            P000174ESFERATUR PASSAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739182020101520201025BRL00000000005724800001000000000000000057248D51401003            SS4900                            0365864                  01100052            P000175ESFERATUR PASSAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739192020101520201025BRL00000000002354200001000000000000000023542C21201001                                              0365866                  06200002            P000176BEST WAY TRIPS  AGENCIA DE VIA                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739192020101520201025BRL00000000002420800001000000000000000024208D21501010                                              0365866                  06200002            P000177BEST WAY TRIPS  AGENCIA DE VIA                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739192020101520201025BRL00000000000066600001000000000000000000666C51401001            SS4900                            0365866                  06200002            P000178BEST WAY TRIPS  AGENCIA DE VIA                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739202020101520201025BRL00000000029471900001000000000000000294719C21201001                                              0365867                  57526980            P000179HIGH LIGHT VIAGENS E TURISMO -                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739202020101520201025BRL00000000022801900001000000000000000228019D21501010                                              0365867                  57526980            P000180HIGH LIGHT VIAGENS E TURISMO -                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739202020101520201025BRL00000000000627200001000000000000000006272C51401001            SS4900                            0365867                  57526980            P000181HIGH LIGHT VIAGENS E TURISMO -                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739202020101520201025BRL00000000007297200001000000000000000072972D51401003            SS4900                            0365867                  57526980            P000182HIGH LIGHT VIAGENS E TURISMO -                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739212020101520201025BRL00000000000529100001000000000000000005291C21201001                                              0365868                  02100010            P000183HIGH LIGHT VIAGENS E TURISMO -                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739212020101520201025BRL00000000000415800001000000000000000004158D21501010                                              0365868                  02100010            P000184HIGH LIGHT VIAGENS E TURISMO -                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739212020101520201025BRL00000000000011400001000000000000000000114C51401001            SS4900                            0365868                  02100010            P000185HIGH LIGHT VIAGENS E TURISMO -                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739212020101520201025BRL00000000000124700001000000000000000001247D51401003            SS4900                            0365868                  02100010            P000186HIGH LIGHT VIAGENS E TURISMO -                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739222020101520201025BRL00000000065159200001000000000000000651592C11299099                                              0365869                  16300057            P000187MW TURISMO LTDA ME                                                                                                                                                                                                                    
02 577 BR SAO 0001INV0    000739222020101520201025BRL00000000007146700001000000000000000071467C21201001                                              0365869                  16300057            P000188MW TURISMO LTDA ME                                                                                                                                                                                                                    
02 577 BR SAO 0001INV0    000739222020101520201025BRL00000000073911900001000000000000000739119D21501010                                              0365869                  16300057            P000189MW TURISMO LTDA ME                                                                                                                                                                                                                    
02 577 BR SAO 0001INV0    000739222020101520201025BRL00000000001606000001000000000000000016060C51401001            SS4900                            0365869                  16300057            P000190MW TURISMO LTDA ME                                                                                                                                                                                                                    
02 577 BR SAO 0001INV0    000739232020101520201025BRL00000000005189300001000000000000000051893C11299099                                              0365876                  57522183            P000191CW TOUR LTDA                                                                                                                                                                                                                          
02 577 BR SAO 0001INV0    000739232020101520201025BRL00000000013413600001000000000000000134136C21201001                                              0365876                  57522183            P000192CW TOUR LTDA                                                                                                                                                                                                                          
02 577 BR SAO 0001INV0    000739232020101520201025BRL00000000019117600001000000000000000191176D21501010                                              0365876                  57522183            P000193CW TOUR LTDA                                                                                                                                                                                                                          
02 577 BR SAO 0001INV0    000739232020101520201025BRL00000000000514700001000000000000000005147C51401001            SS4900                            0365876                  57522183            P000194CW TOUR LTDA                                                                                                                                                                                                                          
02 577 BR SAO 0001INV0    000739242020101520201025BRL00000000001931300001000000000000000019313C21201001                                              0365878                  26300036            P000195RO VIAGENS E TURISMO LTDA                                                                                                                                                                                                             
02 577 BR SAO 0001INV0    000739242020101520201025BRL00000000001985900001000000000000000019859D21501010                                              0365878                  26300036            P000196RO VIAGENS E TURISMO LTDA                                                                                                                                                                                                             
02 577 BR SAO 0001INV0    000739242020101520201025BRL00000000000054600001000000000000000000546C51401001            SS4900                            0365878                  26300036            P000197RO VIAGENS E TURISMO LTDA                                                                                                                                                                                                             
02 577 BR SAO 0001INV0    000739252020101520201025BRL00000000030045000001000000000000000300450C21201001                                              0365879                  26300039            P000198V A CONSULTORIA DE VIAGENS LTD                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739252020101520201025BRL00000000030045000001000000000000000300450D21501010                                              0365879                  26300039            P000199V A CONSULTORIA DE VIAGENS LTD                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739262020101520201025BRL00000000015142200001000000000000000151422C21201001                                              0365881                  01400385            P000200DKA VIAGENS E TURISMO LTDA (RO                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739262020101520201025BRL00000000015522600001000000000000000155226D21501010                                              0365881                  01400385            P000201DKA VIAGENS E TURISMO LTDA (RO                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739262020101520201025BRL00000000000380400001000000000000000003804C51401001            SS4900                            0365881                  01400385            P000202DKA VIAGENS E TURISMO LTDA (RO                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739272020101520201025BRL00000000025577700001000000000000000255777C21201001                                              0365883                  01400441            P000203EXPEDIA DO BRASIL AGENCIA DE V                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739272020101520201025BRL00000000026300700001000000000000000263007D21501010                                              0365883                  01400441            P000204EXPEDIA DO BRASIL AGENCIA DE V                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739272020101520201025BRL00000000000723000001000000000000000007230C51401001            SS4900                            0365883                  01400441            P000205EXPEDIA DO BRASIL AGENCIA DE V                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739282020101520201025BRL00000000003055400001000000000000000030554C21201001                                              0365893                  14300023            P000206SANTA MONICA TURISMO LTDA                                                                                                                                                                                                             
02 577 BR SAO 0001INV0    000739282020101520201025BRL00000000003141800001000000000000000031418D21501010                                              0365893                  14300023            P000207SANTA MONICA TURISMO LTDA                                                                                                                                                                                                             
02 577 BR SAO 0001INV0    000739282020101520201025BRL00000000000086400001000000000000000000864C51401001            SS4900                            0365893                  14300023            P000208SANTA MONICA TURISMO LTDA                                                                                                                                                                                                             
02 577 BR SAO 0001INV0    000739292020101520201025BRL00000000056295200001000000000000000562952C21201001                                              0365903                  07300215            P000209HOTEL URBANO VIAGENS E TURISMO                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739292020101520201025BRL00000000057886700001000000000000000578867D21501010                                              0365903                  07300215            P000210HOTEL URBANO VIAGENS E TURISMO                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739292020101520201025BRL00000000001591500001000000000000000015915C51401001            SS4900                            0365903                  07300215            P000211HOTEL URBANO VIAGENS E TURISMO                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739302020101520201025BRL00000000000669700001000000000000000006697C11299099                                              0365905                  01400666            P000212TRAVEL MANAGMENT AGENCIA DE TU                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739302020101520201025BRL00000000001065100001000000000000000010651C21201001                                              0365905                  01400666            P000213TRAVEL MANAGMENT AGENCIA DE TU                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739302020101520201025BRL00000000001783900001000000000000000017839D21501010                                              0365905                  01400666            P000214TRAVEL MANAGMENT AGENCIA DE TU                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739302020101520201025BRL00000000000049100001000000000000000000491C51401001            SS4900                            0365905                  01400666            P000215TRAVEL MANAGMENT AGENCIA DE TU                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739312020101520201025BRL00000000002950200001000000000000000029502C21201001                                              0365907                  01100114            P000216TYLLER PASSAGENS E TUR - MEGAT                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739312020101520201025BRL00000000002950200001000000000000000029502D51401003            SS4900                            0365907                  01100114            P000217TYLLER PASSAGENS E TUR - MEGAT                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739322020101520201025BRL00000000003135300001000000000000000031353C21201001                                              0365908                  96343295            P000218TRAVEL CORP VIAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739322020101520201025BRL00000000003224000001000000000000000032240D21501010                                              0365908                  96343295            P000219TRAVEL CORP VIAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739322020101520201025BRL00000000000088700001000000000000000000887C51401001            SS4900                            0365908                  96343295            P000220TRAVEL CORP VIAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739332020101520201025BRL00000000005597600001000000000000000055976C21201001                                              0365921                  57746732            P000221ABT OPERADORA DE TURISM                                                                                                                                                                                                               
02 577 BR SAO 0001INV0    000739332020101520201025BRL00000000005756000001000000000000000057560D21501010                                              0365921                  57746732            P000222ABT OPERADORA DE TURISM                                                                                                                                                                                                               
02 577 BR SAO 0001INV0    000739332020101520201025BRL00000000000158400001000000000000000001584C51401001            SS4900                            0365921                  57746732            P000223ABT OPERADORA DE TURISM                                                                                                                                                                                                               
02 577 BR SAO 0001INV0    000739342020101520201025BRL00000000004598000001000000000000000045980C21201001                                              0365923                  07400226            P000224BRICKELL TRAVEL MANAGEMENT BRA                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739342020101520201025BRL00000000004728000001000000000000000047280D21501010                                              0365923                  07400226            P000225BRICKELL TRAVEL MANAGEMENT BRA                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739342020101520201025BRL00000000000130000001000000000000000001300C51401001            SS4900                            0365923                  07400226            P000226BRICKELL TRAVEL MANAGEMENT BRA                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739352020101520201025BRL00000000001286500001000000000000000012865C21201001                                              0365926                  16500003            P000227DESTINO TUR VIAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739352020101520201025BRL00000000001322900001000000000000000013229D21501010                                              0365926                  16500003            P000228DESTINO TUR VIAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739352020101520201025BRL00000000000036400001000000000000000000364C51401001            SS4900                            0365926                  16500003            P000229DESTINO TUR VIAGENS E TURISMO                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739362020101520201025BRL00000000000459500001000000000000000004595C21201001                                              0365928                  57560694            P000230STABIA VIAGENS E TURISMO LTDA                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739362020101520201025BRL00000000000472500001000000000000000004725D21501010                                              0365928                  57560694            P000231STABIA VIAGENS E TURISMO LTDA                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739362020101520201025BRL00000000000013000001000000000000000000130C51401001            SS4900                            0365928                  57560694            P000232STABIA VIAGENS E TURISMO LTDA                                                                                                                                                                                                         
02 577 BR SAO 0001INV0    000739372020101520201025BRL00000000006363200001000000000000000063632C21201001                                              0365931                  06400146            P000233T W VIAGENS E TURISMO LTDA - M                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739372020101520201025BRL00000000006543100001000000000000000065431D21501010                                              0365931                  06400146            P000234T W VIAGENS E TURISMO LTDA - M                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739372020101520201025BRL00000000000179900001000000000000000001799C51401001            SS4900                            0365931                  06400146            P000235T W VIAGENS E TURISMO LTDA - M                                                                                                                                                                                                        
02 577 BR SAO 0001INV0    000739382020101520201025BRL00000000077090900001000000000000000770909C21201001                                              0365933                  57752203            P000236MARINGA PASSAGENS E TURISMO                                                                                                                                                                                                           
02 577 BR SAO 0001INV0    000739382020101520201025BRL00000000079270900001000000000000000792709D21501010                                              0365933                  57752203            P000237MARINGA PASSAGENS E TURISMO                                                                                                                                                                                                           
02 577 BR SAO 0001INV0    000739382020101520201025BRL00000000002180000001000000000000000021800C51401001            SS4900                            0365933                  57752203            P000238MARINGA PASSAGENS E TURISMO                                                                                                                                                                                                           
02 577 BR SAO 0001INV0    000739392020101520201025BRL00000000003246600001000000000000000032466C21201001                                              0365948                  01100130            P000239JLJ - CPQ FTS - SEM DU - FLYTO                                                                                                                                                                                                        
